tweetid,user,data_lemmatized,date,lang,sentiment
7.69843E+17,almaroga_,"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva ",28/08/2016 10:22,es,0
7.69842E+17,jiglesiash11,"@PaddockGPWorld @miquelliso ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline ",28/08/2016 10:20,es,1
7.6984E+17,LleonardPler,@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos ,28/08/2016 10:10,es,0
7.69839E+17,uriondo,"Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. Nos vemos el 25D ",28/08/2016 10:09,es,-1
7.69839E+17,GonzaloAscanio,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc ,28/08/2016 10:08,es,-1
7.69928E+17,LaoLoveCoffee,Como la gente siga siendo aburrida les mandaré a la puta ,28/08/2016 16:02,es,-1
7.6993E+17,Criss_ml,@JPelirrojo me encantan los VAPES gracias por estar ahí todos los días y alegrarnos ,28/08/2016 16:11,es,1
7.69935E+17,Tyranitar_3,"@yddeon la Universidad es fácil porque estudias lo que te gusta 

JAJAJAJAJAJAJAJAJAJAJAJA ES TODO MENTIRA",28/08/2016 16:27,es,-1
7.69938E+17,Nachograta,@_cuteresa Son dos frases. La una complementa a la otra. Así se entiende mejor ,28/08/2016 16:39,es,1
7.69933E+17,GonzaloAscanio,@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro . ,28/08/2016 16:21,es,0
7.69933E+17,Gravesen_1,Pues me han metido un buen repasito en la final de hoy del torneo de Liga Playstation jejejeje se notan las vacaciones ,28/08/2016 16:20,es,-1
7.69937E+17,LauraChotis,El solo que hace Rosendo en Flojos de Pantalón es Flipante!!! ,28/08/2016 16:36,es,1
7.69936E+17,ksesbolita,"@PapelitoRojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top ",28/08/2016 16:32,es,0
7.69939E+17,marialuisa_MLB,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa  ",28/08/2016 16:47,es,-1
7.69927E+17,Puto_Guille,@Charmimedicen A gente tonta es dificil acostumbrarse ,28/08/2016 15:56,es,-1
7.69926E+17,marenostrum2015,@gemacorga podéis pasar gratis para la siguiente temporada ,28/08/2016 15:55,es,1
7.69992E+17,ziganda,@rafalasa @ruestern @Eleder_ Pero si los waitos ya estáis aislaos! ,28/08/2016 20:15,es,0
7.69991E+17,glutoniana,"¿Alguien es tan amable de ir a hacerme la compra mañana? 

Estoy de un bajón y de antojos que… https://t.co/Z5qC6TIOBC",28/08/2016 20:13,es,-1
7.69975E+17,Trapperpark,Yo solo quiero a alguien que odie A7x conmigo ,28/08/2016 19:07,es,0
7.69974E+17,Saara_pe,"@MaiteCerezo @RenRiesgo a vosotros las manchas os quedan divinas y a mi me han potado un arcoiris en la cara con mucho odio, no es justo ",28/08/2016 19:06,es,-1
7.69974E+17,Veliamusica,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,28/08/2016 19:06,es,0
7.69994E+17,EduRoma2003,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain ",28/08/2016 20:24,es,1
7.69996E+17,LytosOfficial,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo ",28/08/2016 20:33,es,-1
7.69985E+17,G0kuB,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",28/08/2016 19:48,es,-1
7.69984E+17,WiirdKnives,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",28/08/2016 19:45,es,1
7.69984E+17,WiirdKnives,"Hace tres días que entre a @HawklineClan y hoy me he pegado el segundo clip 
1080 desde lo alto del ala del caza https://t.co/8x4DVAFGSp",28/08/2016 19:44,es,1
7.69984E+17,Ana___karolina,@EvaGelCot DONDE LO VES!!? Es mi programa favorito 😢 y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos ,28/08/2016 19:44,es,1
7.70001E+17,Addri_12,"@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!",28/08/2016 20:52,es,-1
7.69986E+17,CliftJose,"@Juliaa_Coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche ",28/08/2016 19:51,es,1
7.69986E+17,vai_82,@ratgull @Vespacityman @Kellydeharo @ELpuebloMALDITO Al final ha sucumbido el maldito a nuestra dura mano ,28/08/2016 19:50,es,1
7.69616E+17,manal20102,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,27/08/2016 19:20,es,0
7.69615E+17,wastinglove___,He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta. ,27/08/2016 19:18,es,-1
7.69691E+17,garby98,"@ClaudiaPiqueras hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",28/08/2016 00:21,es,-1
7.69691E+17,neussgutierrez,"@lekilig estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada ",28/08/2016 00:19,es,-1
7.69689E+17,neussgutierrez,@lekilig un hilo fabuloso  comparto todo lo que dices ^^,28/08/2016 00:10,es,1
7.69714E+17,NiievesGiil,@NiievesGiil si hubiese una opción de ''kill'' seguro que era la más votada ,28/08/2016 01:51,es,0
7.69713E+17,Jose_Rodriz,"@ivancastello Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02 ",28/08/2016 01:46,es,1
7.69993E+17,SalvaGJ99,@ImFebrer @MalagaCF Ninguno de los clubes lo hizo oficial pero se dice que sí ,28/08/2016 20:20,es,0
7.7001E+17,StoneMagnet_,@ignatiareilly una oleada de cosas homófobas días anteriores ,28/08/2016 21:28,es,-1
7.70028E+17,HuGo17__,@zKnowcks7 la culpa es de la gente que juega segunda no te engañes a ti mismo ,28/08/2016 22:37,es,-1
7.70027E+17,elputosocio,"@plsnomoredrama @Joseemiii @IsaMeseguerMtz @svvvdbxxy normal, con esa cara que tienes Alexia ",28/08/2016 22:35,es,0
7.70028E+17,Czarunio20,@MigueZYT yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro,28/08/2016 22:41,es,-1
7.70027E+17,ale_mastropiero,"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga ",28/08/2016 22:35,es,-1
7.70026E+17,luisroldan_98,Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro ,28/08/2016 22:32,es,-1
7.69615E+17,ofillodamparo,Vamos a enfrentarnos un poquito a fotos viejas ) apuf ,27/08/2016 19:16,es,-1
7.69614E+17,AndresMachoXIII,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope ,27/08/2016 19:12,es,1
7.69613E+17,imdariusb1tches,@Goonzas_ No voy ni a Vigo voy ir a Madrid? Jajajaja que vivo en Coruña tonto ,27/08/2016 19:11,es,-1
7.69621E+17,RiitalunaM,"¿Soy la única que no está viendo el partido? Aunque me gustaría, la verdad ",27/08/2016 19:41,es,-1
7.69635E+17,JustinWijnker,@AjaxAjaxcf no estoy convencido. P.e. Me gustaría ver a Cerny y Nouri en el 1r equipo y menos Gudelj y El Ghazi... Le doy tiempo.  (2/2),27/08/2016 20:36,es,-1
7.69635E+17,caval100,"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",27/08/2016 20:35,es,-1
7.69611E+17,yeradis,"@Maryansoy para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ...."" ",27/08/2016 19:00,es,1
7.6961E+17,FINIKI_MR,@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,27/08/2016 18:58,es,1
7.69613E+17,XDPOKEMON4EVER,@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon ,27/08/2016 19:09,es,1
7.69613E+17,Goonzas_,@imdariusb1tches es que que hacen tio ,27/08/2016 19:08,es,0
7.69636E+17,aladroqe,"@vigarcu @saez_cristina @muyinteresante Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2"" ",27/08/2016 20:42,es,1
7.69957E+17,Reap_Jacker,Algún día dejaré de ver a Rem en mi TL y no recordaré a Subaru lo subnormal que fue de no escogerla. ,28/08/2016 17:57,es,-1
7.69973E+17,ElyShuri,"Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",28/08/2016 19:01,es,-1
7.69973E+17,emitiendo,"@bensonsenora El anuncio es cutre, cutre. 
Joseba quien es? ",28/08/2016 18:59,es,-1
7.70012E+17,promeji,"@marcasgz te recuerdo que soy una persona que tiene criterio, equivocado, pero lo tengo ",28/08/2016 21:35,es,0
7.69987E+17,yer0al,@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo  ,28/08/2016 19:55,es,1
7.69989E+17,AndresMachoXIII,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0 ",28/08/2016 20:02,es,1
7.69987E+17,merceroura,"@DavidArizaAbad buenas noches, David  un abrazo!",28/08/2016 19:57,es,1
7.70091E+17,Veah9,Qué pobre soy no puedo ver los VMA ,29/08/2016 02:50,es,-1
7.70087E+17,MarinaLiaison,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos ,29/08/2016 02:35,es,-1
7.69864E+17,hescentia,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,28/08/2016 11:47,es,1
7.69864E+17,abarbero,"@_aitor la verdad es que tiene buena pinta. Investigaré, gracias ",28/08/2016 11:47,es,1
7.69863E+17,DarcoTT,"Acabo de descubrir a Filip van der Cruyssen y sus increibles #fotografia de #retratos ...yo quiero 
 https://t.co/2T0S6DGxnm",28/08/2016 11:44,es,1
7.6986E+17,CliftJose,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos ,28/08/2016 11:32,es,-1
7.6986E+17,SuperActrices,"@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia, ya no ganamos.",28/08/2016 11:31,es,-1
7.69892E+17,AriDarkHime,"@HeCalledMeAC Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial ",28/08/2016 13:39,es,-1
7.69892E+17,Gh14Yessi,"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada ",28/08/2016 13:38,es,-1
7.69858E+17,TeeDa5h,@alienmarica intenté eso el año pasado y mi móvil se hizo el loco con la alarma ,28/08/2016 11:25,es,-1
7.69855E+17,imobilis,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",28/08/2016 11:12,es,0
7.69889E+17,mikeltxo83,"@boteroBET @naitah77 hoy tocaba ir al del oeste, por cambiar. Sí, el cambio es a mejor ",28/08/2016 13:26,es,1
7.69888E+17,AiryMadness,"@babi_dark_ si ya las hago, pero promocionarse es complicadillo  tengo pensado hacer un sorteo en poco",28/08/2016 13:23,es,-1
7.69888E+17,abelgolden,"Como siempre mi tortilla triunfa mas que otros platos 
#playa… https://t.co/C60TC2teqV",28/08/2016 13:22,es,1
7.69888E+17,AriDarkHime, por qué dices eso? Yo soy otaku y no hablo casi de aniJAJAJAJA era broma sis,28/08/2016 13:22,es,0
7.69878E+17,nuriamolines,"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",28/08/2016 12:43,es,1
7.69877E+17,KowaiAlba,Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo ,28/08/2016 12:40,es,-1
7.69886E+17,Sulfurioso,"@GothicNekoGD Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro  
Para los otros tengo pista",28/08/2016 13:13,es,-1
7.69886E+17,marinajholland,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,28/08/2016 13:13,es,-1
7.69895E+17,JanitaGB87,"Verano completito... Fuengirola, Peñiscola, Valle del Jerte, fiestas Sepul y próximamente --- fiestas Olmillo! ",28/08/2016 13:49,es,1
7.69894E+17,hypocresia,"Y yo mientras comeré palomitas mientras quedáis retratados porque, ay, es lo que pasa cuando usas el activismo como un arma ",28/08/2016 13:48,es,-1
7.69895E+17,TeresaGarcia77,@Ivangomezruiz @TurismoAsturias De allí volvemos después de una semana espectacular ,28/08/2016 13:51,es,1
7.69867E+17,JavvoRockrawr,@lapollacaliente dos horitas más! Aunque me levanté destemplado ,28/08/2016 11:58,es,0
7.70994E+17,Notreamitielove,Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,31/08/2016 14:38,es,-1
7.71004E+17,PauSkywalker_,"Es bastante patético, sobre todo que lo haga gente que prácticamente no me conoce de nada ",31/08/2016 15:18,es,-1
7.71004E+17,KovuA7X,Lo único malo de Death Note es que dura muy poco. ,31/08/2016 15:17,es,-1
7.70957E+17,StayTrueorGTFO,"@FemiHard_ Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",31/08/2016 12:11,es,0
7.70955E+17,DbenavidesRMTV,@varitoponchito  es que las preguntas capciosas no están bien! Resultan muy periodísticas y poco consideradas ,31/08/2016 12:04,es,-1
7.70991E+17,_AlexBiker,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo ,31/08/2016 14:24,es,-1
7.70991E+17,Paarachute_,Estoy tan segura de que el exámen de mates va a ser el que hicimos de recuperación en el último trimestre al cual NADIE le sacó foto ,31/08/2016 14:24,es,0
7.7099E+17,G0kuB,"No me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base ",31/08/2016 14:23,es,0
7.7099E+17,AnarionLobogris,"@ladykumaria tranquila, te seguimos queriendo igual ",31/08/2016 14:23,es,1
7.71017E+17,alvarxshoo,mi hermana kylie la vasca como la echo de menos ,31/08/2016 16:10,es,-1
7.71017E+17,ElShuHermanoh,"No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES",31/08/2016 16:09,es,1
7.70988E+17,dancewtsomebody,@RoussiRT jajajajjjaajjjjajajaa eso no lo haces con mi culo  y es de gran valor.,31/08/2016 14:14,es,1
7.70988E+17,ElisaZamora,@vodafone_es ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo. ,31/08/2016 14:13,es,1
7.70988E+17,EliseoPaez_G,Típic Te levantas de noche para ir al baño y corres lo más veloz que puedes para que el fantasma no te alcance ,31/08/2016 14:12,es,-1
7.70988E+17,Rainb0wGravity,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal ,31/08/2016 14:12,es,-1
7.70988E+17,manal20102,@imanbl_ el unico libro con el que me he echado foto ha sido con el de Yo antes de ti  pero porque el libro es especial!! Jajajaja,31/08/2016 14:12,es,0
7.71008E+17,Badeyelloco,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made ,31/08/2016 15:34,es,1
7.71007E+17,BrockmansGin_es,@BenielAnaisabel Y además con unas vistas preciosas... Disfruta de la tarde como se merece ,31/08/2016 15:29,es,1
7.71007E+17,SauuK,Hoy directillo de FIFA señores! Un poquito de Liverpool que queda menos para terminar ,31/08/2016 15:28,es,1
7.71015E+17,PacoPorteroOk,"@Antonioortzb @lavuelta @luisangelmate Ojú, que envidia más mala me ha dado!!. Disfruta. Aún me duelen las piernas ¡¡que buena estaba!! ",31/08/2016 16:02,es,1
7.71015E+17,Vicent_Marco,"@batyol @valenciaplaza Gracias por seguirme. Todas las semanas escribo en @culturplaza, cada míercoles para más señas. ",31/08/2016 16:01,es,1
7.71015E+17,acalvodelolmo,@vmc1385 Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!! ,31/08/2016 16:01,es,1
7.71015E+17,CliftJose,"@SonrisaChocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos ",31/08/2016 15:59,es,1
7.71014E+17,oyabun,@AGMelendez_ pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales ,31/08/2016 15:58,es,-1
7.71014E+17,muguruzo94,"@tenistachanel de aquí haciéndolo ""conservadora"" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!",31/08/2016 15:58,es,1
7.71014E+17,Lioreuz,"@voicesyntex soy como ese medio demonio que es marginado por los demonios, pero también por los humanos ",31/08/2016 15:57,es,-1
7.70998E+17,montinini_,@Najeraa13 creo que soy la única que pringa trabajando todo el verano y todo septiembre ,31/08/2016 14:55,es,-1
7.71019E+17,farmaciaatarfe,"31 AGOSTO
 DÍA INTERNACIONAL DE LA SOLIDARIDAD
 Porque la solidaridad comienza con una sonrisa   
 ¡Feliz día! https://t.co/XClh0GSjeG",31/08/2016 16:18,es,1
7.71019E+17,LuismiSanchezz,@julioinsadji Estás muy calladito por aquí julio... q n puedo poner la radio ,31/08/2016 16:17,es,-1
7.71019E+17,Supraazz,"@HuGo17__ @BayonTHE1 Vamos con PAM que preferimos entrenar vs DDH, teneis muy buen lvl bro ",31/08/2016 16:16,es,1
7.71019E+17,PeTeTeWorld,"Vamos @ArvenLoL, dales duro como tú sabes  #LoLHonor2",31/08/2016 16:16,es,0
7.71019E+17,CliftJose,@miradadelaluna @FinisimaPersona lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.,31/08/2016 16:16,es,-1
7.71019E+17,HyundaiEsp,"@fredo_gf Hola, lamentamos leer esto  Por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2",31/08/2016 16:15,es,-1
7.71083E+17,locadelbrocoli,"Terapia de #FirstDates112 si el panorama está así es normal que siga soltera, el problema no soy yo. Me siento mejor ",31/08/2016 20:31,es,1
7.71083E+17,juanarchilla94,Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,31/08/2016 20:30,es,-1
7.71082E+17,IsaacSrMz,"Que guay, el coca cola music de este año es de Meghan Trainor! Ojalá ser rico ",31/08/2016 20:28,es,1
7.71086E+17,DeseoLiterario,@anniebooksx tiene que ser entretenido  tu seras la primera en verlo amore mio 😘,31/08/2016 20:43,es,1
7.71086E+17,JAVI_PRADA,@VAMPYRES_movie @butfilmfestival uno de nuestros festivales favoritos!! Hemos ido dos veces ,31/08/2016 20:41,es,1
7.71085E+17,aomatos,@PortalSB_UDLog @CDLaredo @CyDLeonesa estos por lo menos han visto 4 goles ,31/08/2016 20:38,es,0
7.71084E+17,LuisLorenzoT,"@turu_brujo Mareo y el Molinón siguen en su sitio, todo os parece mal ",31/08/2016 20:35,es,-1
7.71084E+17,cienciabrujula,@angybir @BrujulaOndaCero Gracias! Horarios un poco distintos pero ahí estamos ,31/08/2016 20:34,es,1
7.71087E+17,rubiuslove12,@harleyftprego me gustaría poder ir y abrazarte para que te sientas mejor❤ ,31/08/2016 20:47,es,1
7.71086E+17,TakkStudio,@Jonbarandica ha sido un acierto muy grande el de anoche ,31/08/2016 20:45,es,1
7.71078E+17,carropo,"@Ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! ",31/08/2016 20:10,es,-1
7.71078E+17,_sdnnss,"@Mereeia llévame contigo por fi, que yo también monto y casi siempre sola ",31/08/2016 20:09,es,-1
7.71089E+17,Martuskiya,@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥,31/08/2016 20:53,es,1
7.7101E+17,manal20102,@Omr_dh Tranquilo Omar yo te sigo ahora ,31/08/2016 15:41,es,1
7.71008E+17,verusverita,"Estupendo discurso de @joanbaldovi en  #SesionDeInvestidura Ché, la ciudadanía ha tenido voz ",31/08/2016 15:35,es,1
7.7098E+17,elcisnenegro06,"@miguela38331844 Que bonito,y yo tengo una sorpresa para Ti ,que te gustara muchísimo!   ",31/08/2016 13:43,es,1
7.7098E+17,OskarGoVi,@Nerea_RMCF93 @OjeraFarlopera_ @aaron_np que guay no? Pobres nosotros simples mortales que no sabemos nada de la vida ,31/08/2016 13:40,es,-1
7.70985E+17,iservia,"Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida 
@hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55",31/08/2016 14:03,es,0
7.71011E+17,Naturea_Cant,@jorgegarzon_  una ruta ideal para disfrutar en familia de los @VallesPasiegos ,31/08/2016 15:44,es,1
7.70975E+17,naatmaribona_,La gente se descojona de mi cuando me indigno y no se lo toman en serio ,31/08/2016 13:23,es,-1
7.71006E+17,aykrmela,@helen_acks Pos sí que eras tú limitada en encontrar formas de no aburrirse en clase ,31/08/2016 15:27,es,-1
7.71006E+17,YeOldeNemesis,"@wikkedchild lo veo más que jodido, pero la esperanza nunca se pierde. ",31/08/2016 15:27,es,-1
7.71001E+17,quintanapaz,@dexamina Yo he citado varias veces a Heidegger en tuíter y me meto contigo ,31/08/2016 15:03,es,-1
7.70984E+17,itsgeorhero,@perriestheory NO PONGAS COSAS PRIVADAS nah es que me ha molestado en serio ,31/08/2016 13:56,es,-1
7.71013E+17,EmilioMarquez,"@dei_biz Al contrario, me viene genial la corrección para ir mejorando mi inglés ",31/08/2016 15:53,es,1
7.71036E+17,Jezabelmidnight,"@marionaral @mjdelrio @AcevAsociacion gracias  
Si lo malo de la verdad es que no necesariamente nos hace felices.",31/08/2016 17:24,es,0
7.7104E+17,myperfectstwins,Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa ,31/08/2016 17:40,es,-1
7.71039E+17,muguruzo94,@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,31/08/2016 17:38,es,-1
7.71039E+17,Marimery_97,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ,31/08/2016 17:37,es,-1
7.71039E+17,Iluck_88,Una etapa se cierra y comienza una nueva aventura ,31/08/2016 17:37,es,1
7.71003E+17,conchacornejo,"@sanchezdelreal Sí, es que ya tengo instalada la beta. De momento sólo funcionan en iMessage ",31/08/2016 15:13,es,0
7.71003E+17,SamsungResponde,"@alastrain El primer tuit nos llego a nosotros, por eso te preguntamos tanto  Que tengas un buen día y buena compra.",31/08/2016 15:12,es,1
7.71002E+17,HectorMann8,Tenemos un presidente que es persona non grata d su ciudad @ahorapodemos nadie s lo va a recordar c una carretera d tercera leña al mono ,31/08/2016 15:10,es,-1
7.71033E+17,kortvex,@josebrit sigo sin acostumbrarme a su nueva boca/dientes ,31/08/2016 17:13,es,-1
7.71038E+17,AndresMachoXIII,"AY MI MADRE GRIEZMANN 88 en FIFA 17
Toca ahorrar desde ya para hacerme con él ",31/08/2016 17:32,es,1
7.71038E+17,IgniLefiaSplash,"@IgniLefiaSplash Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno ",31/08/2016 17:30,es,0
7.71037E+17,HectorMann8,Los ministerios q os tienen a vosotros engañando maca conmigo tenías q dar @Rafa_Hernando q t iba a dar un baño así d paso t lavas l boca ,31/08/2016 17:28,es,-1
7.7103E+17,Addri_12,"Esto es tan surrealista 😂 Pues nada, la cuenta de twitter de PewDiePie a la puta ",31/08/2016 17:01,es,-1
7.71033E+17,_sws___,@luciaanagil illo que ya me han enviado 5 personas diferentes snpachats con palomitas ,31/08/2016 17:10,es,0
7.71041E+17,AliciaPosse,Cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,31/08/2016 17:45,es,-1
7.71043E+17,LytosOfficial,Estos días me encuentro muy débil... espero que se me pase pronto!!! ,31/08/2016 17:52,es,-1
7.71043E+17,EseEsElHombre,Putada lv se me jodió la ruedecita del ratón y bueno ,31/08/2016 17:50,es,-1
7.71027E+17,complejisimus,"@Walter_Sobchak1 Por cierto Walter,genial lo d echarle las cenizas al Donie ",31/08/2016 16:49,es,1
7.71026E+17,lovesickdaniel,"@livingjacob tu lo tienes facil, vives al lado de madrid ",31/08/2016 16:44,es,0
7.71066E+17,XDPOKEMON4EVER,Creo k es la primera vez k estoy deseando k llegue septiembre de una vez ,31/08/2016 19:23,es,1
7.71066E+17,Ralbarn,"@senior_Esfera qué va, son tranquilas, nunca logra refutarme nada ",31/08/2016 19:22,es,1
7.71064E+17,pablosiana,"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas ",31/08/2016 19:16,es,-1
7.71064E+17,99sdarpe,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni ,31/08/2016 19:16,es,-1
7.71064E+17,Irati_Smile,Primer día de la operación bikini 2017 superado.. I can!  #altafitdonosti #objetivospartan2017,31/08/2016 19:16,es,1
7.71064E+17,Patry_024,"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @MisElizaJane 
https://t.co/KVPc6WiIGU",31/08/2016 19:14,es,1
7.71062E+17,andcherk,"@albeferrando @DGTes Hola Alberto. Tengo la misma problema, he perdido unas horas  ¿Lo has obtenido? #dgtes",31/08/2016 19:08,es,-1
7.71045E+17,LiveNationES,"@hollagher Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale. ",31/08/2016 17:59,es,0
7.71069E+17,nikoporu,Se qué razas están entre mis preferencias... pero va a ser muy difícil adoptar alguna de ellas ,31/08/2016 19:37,es,-1
7.71073E+17,ziganda,"@Orion_Pirata abcesos de pus en la espalda, pero coge el alta el día 8. ",31/08/2016 19:52,es,0
7.71072E+17,AnitaCaffeina,@quinno_ Bajón + Ed Sheeran llorera asegurada. Me pasa ,31/08/2016 19:48,es,-1
7.71072E+17,DelecturaOblig,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado ,31/08/2016 19:47,es,1
7.71072E+17,AurynerdeunER,"Más bonito no puede ser 
Por cierto,me alegro mucho por la mención https://t.co/NAm5mf5Nz1",31/08/2016 19:47,es,1
7.71025E+17,Lynx_Moon,@Garabatos ya estás aquí? 😂😂 Esta semana lo tengo complicado pero a la otra vamos ,31/08/2016 16:40,es,0
7.71025E+17,alvaroshutter,@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va ,31/08/2016 16:39,es,-1
7.71024E+17,iriayselene,@_Raquel97_ ¡Muchísimas gracias! Ojalá te llegue prontito y lo disfrutes un montón ,31/08/2016 16:36,es,1
7.71096E+17,AdrienFowl,30 años viviendo en #Algeciras y cuando me vengo a vivir a #Sevilla es cuando pasan las cosas divertidas como un #terremoto. ,31/08/2016 21:23,es,-1
7.71102E+17,cienciabrujula,@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy ,31/08/2016 21:45,es,1
7.711E+17,AISSanguesa,¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,31/08/2016 21:39,es,-1
7.711E+17,NoSoyUnPlaneta,@WingedArrow_ @redskyF2 si pero es de Mario joder comprate una propia ,31/08/2016 21:39,es,-1
