data_lemmatized,sentiment
creer tal reig pensar si dios repetir litro decir falto informacin litro disponer,-1
sta ahora despus partir jejeje ir madrid,1
salamanca ir all,1
emepezar lunes energa suerte tener trabajar vacación,1
morir domingo resureccion deber ser ir directo cielo menos esperar desear padrino tio paco,-1
parecer hondo seguir ir tan bien esperar pesar él milisegundo igualdad mecnica,1
pensar q pudrir ser capaz hacerle vida menos poquito mejor despierto cada dar slo hacer another earth,1
besar,1
valenciano decir psoe tendr plantilla poder pagar reformar laboral todo reglar,-1
indeseable nombrar nmero enva mensaje suplantar identidad ojo,-1
ver si poder ayudar difundir noticiar apuntar,1
pensar mismo ibarra poner jaque varar intentar apear monago junto via,-1
grande bravo pedrosa do triplete armar,1
brillante victoria jorge lorenzo moto gpsoy espaol querer ganar,1
remontar gran triunfar cascar mono maana portar campar,1
abrazar fuerte dar pronto personar,1
enhorabuena amigar casi escapar ofertar comprar mundo ao rbita gracia pj,1
psoe propondr martes congreso creacin d nuevo imponer d grande fortuna,1
welcome peter seguro ao renovar preciar milisegundo lgico sentir casi prroga,1
seguro segundo si lloro x ofertar orbyt trucar enhorabuena conmigo funcionar ao alegrarme,1
poder perder madrid ligar,-1
pinterest tercero red social milisegundo popular eeuu segn informar ir,1
maana renen nuevo casco pp ser posible acordar,1
intenso semana parlamentario rajoy esperar preguntar reformar laboral,-1
malo arbitrar madrid falto pobre decir mara encimar pegar,-1
conseguir ministro ftima bez milisegundo apoyo parlamentario reformar laboral,-1
empezar apoyar gobernar comunicacin hoy hablar ignacio echniz sanidad,1
soler tropezar cn pelota tropez cristianar pelota decir fuerte,-1
xq decir q partir jugar ligar,-1
familia real cristino urdangarin hijo ser segundar foto portar maana familia parecer cada vez milisegundo corto,-1
buensimo portero insistir guaita rbitro sobrar,1
pues valencia correr q pelar,-1
club fan extremadura,1
obispo alcal debera leer cien vez artculo varga llosa cazar gay,-1
mejor timeline est disponible historia dar,1
casar as sicario derecho menudo lenguaje qu siglo vivir,-1
decir valencia llegar formar bernabeu resteis si madrid ceder punto bara depender si mismo,1
pues despus bueno partir valencia portero espectacular ahora sufrir cada jornada,1
assad re mundo seguir masacrar poblar,1
mucho gracia deseo ordenar,1
aberri eguna segn gara independentista decir q separacin quimera q democrtica olvidar,-1
pues creer q mons reig nico q hacer aterrizar catecismo exigible cualquiera pastor vestir homila,1
gracia carmen rigalt mundo hoy saber confundir deseo realidad gracia carmen esclarecedor cmo cuenta,1
totalmente acordar intocable gran pelicula humor humanidad realismo dar gustar salir cine sonrisa,1
rajoyato rt ganar madri ligar habra hispabonos,-1
recin llegar tenerifegracias amigo hotel gran meli palacio isorapor hacerme pasar mejorar vacación vida,1
maana mas bueno noche,1
semana habr debatir totalidad congreso reformar laboral,-1
orgulloso equipar compaeros ahora milisegundo nunca halar madrid nadie dudar luchar ligar muerte,1
prometer deuda bueno noche tod mircoles derbi vamooss equipar,1
interesante artculo,1
semana preguntar rajoy si considerar gobernar amnista fiscal mejor manera luchar fraude,0
pues pedir reportar spam twitter él esperar ayudarte pdeselo seguidor,1
comer rey dia d pascua,1
ser estupendo semanaharvard seguir ser gran lugar pensaresta semana empezar washingtonmas accin menos reflexin,1
grupo compaias ayudar start ups publicidadad space for equity air for shares the economist,1
bueno dar,1
agenda poltica martescongreso votar proponer imponer grande fortuna mircoles rajoy contestar oposicin,-1
denominar amnista fiscal reformar laboral prximos dar tambin votar ley estabiliadad plan fraude fiscal,-1
aunque orquestar malo creer espaa pensbamos bamos titanic,-1
hoy inaugurar congreso instituto cocar cola felicidad burbuja,1
levantar sarkozy carla dormir saber cmo rascarse empezar nuevo hablar espaa,-1
acabar ver peliculadocumental litro recomer fuertetriste poder llegar odiar nios,-1
fin ministro economa explicar recorte mediar espaol,-1
periodista experto visitar lugar lanzamiento kwamyongsong,1
bueno dar acab escaso dar gavión hoy volver trabajar hoy manar premio reinar sofia,1
bueno dar volver tajar bueno tajar duero guadalquivir,1
bricolaje humanar bueno recuperacin gracia acabar enterar operacion bien abrazar cuidate,1
as hoy mdico razonable preciar casar ipad posible compartir orbytsin coste adicional,1
mas mesar despus poder costar cargar hacer q hacer cuenta salir empezar x ref financiero economista,-1
hahahaha ganso ir presentar punto apartar pelota est practicar,1
espaa volver crecer ao venir seguro,1
guindo ser reformar imprescindible sino poder garantizar sostenibilidad sistema,-1
eliminar gasto improductivo concreto ministro reformar sanidad educacin,0
foro pedir anulacin voto residente ausentespq llegar correar certificar junto provincial travs oficina consular,-1
proveer servicio sanitario gratuito seor ganar milisegundo euro preguntar,1
sipi si saber hacer dejar asunto gravar sencillamente ir literatura,-1
descartar nuevo subir impuesto ao,-1
rajoy decir subira impuesto podar decir verdad cmo ir decir perdonar cometer fraude,-1
aberri eguna abertzale segn gara segn pais,-1
decir sarkozy est clavar electoral q injusto equiparar situacin espaa grecia,-1
rajoy hacer recorte pq malo q dejar situacin fantstica hacer plataforma huelga marear,-1
nuevo recorte q venir ring feliz semana,1
hacer recorte pq malo q dejar situacin fantstica hacer plataforma huelga marear,-1
tengis bueno,1
autonomas ir recortar metro ao quimera acreedor saber gob hablar subir iva,-1
hoy economa tambin polmica homila homosexual emitir reaccionar,-1
poder gobernar est interesar casino eurovegas sino entender empezar dar garantas dinero negro,-1
bueno dar ahora lunes noche tercero galo ganar dios,1
parecer noticiar espaa subdesarrollo personar morir incendiarse barraca solar barcelona,-1
seguir fin matar caer ir,-1
hahahahaha lstima poder silbar puente ro kwai twitter,-1
morir cuatro personar incendiarse barraca vivir barcelona,-1
noche artista invitar alegrar,1
sanidad lego sanidad pblica pagar mediante cuota seguridad social pagar mediante impuesto ergo solidariamente,-1
pedazo portero valencia pedazo partidazo partir barca an mejor ganar ligar campar nuevo bienn,1
sanidad lego ii conferenciar presidente zp decir haban acabar problema financiero sanidad,-1
welcome back cunto echar menos tweets pensamiento bueno deseo,1
sanidad lego dficit sanitario actual calcular millón,-1
poder espaoles soportar imponer espaa amenazar confiscatorio ir,-1
criticar reformar laboral mientras despedir trabajador segundo flexibilidad,-1
impresionante desgobernar organismo regulador desvarar alfonso merlo larazones,1
nuevo desafos oficiar,1
blog sanidad paso intocable insostenible,-1
reunir paz gonzlez jos masa elaborar plan trabajar,1
plan avanzar guindo suponer acabar sistema salud universal gratuito qu raro programar pp venir,0
nuevo eufemismo guindo decir hablar copago sino pagar progresivo quedar milisegundo tranquilo,1
aquel decir sistema salud insostenible sanidad tres grficos,-1
nadie menos afortunado hombre adversidad olvidar pues oportunidad ponerse probar,-1
bueno dar familia preparar viajar perder,1
terminar leer sencillamente delicioso metro divertir metro enternecer recomer,1
esperar gustar artículo gaceta volver empezar intereconoma via,1
q bonito bandera blanco conci linear concepcion querer ir viernes,1
rt hijo q hospitalizadoveremos programar aquiabrazo enorme,1
luego feliz lunes,1
dudar razonable efectividad moralidad amnista fiscal,1
totalmente acordar contigo rajoy preocupar milisegundo financial timar medio espaoles,-1
recin llegar argentino mquina triturar periodista cada vez milisegundo potenciar,1
espaa pp desmentir guindo hablar ajuste vez recorte reconocer sns bajo financiacin,-1
ajuste segn echniz seran calendario vacunal tarjeta historia digital comn pp poder dar ninguno leccin,-1
ahora volver guindo parecer ignorar sanidad financiar impuesto segn rentar proponer repago rico,-1
sanidad lego sistema fiscal progresivo hacer rentar alto pagar varios vez servicio rentar bajo cubrir coste,0
definitivo ajustar pp significar recortar prestación actividad empleo repagos adems impuesto privatización,-1
solucin luchar antifraude amnista suprimir sicav reformar sociedad sucesión patrimonio financiarlos,0
psoe eta,-1
margen ahorrar gastar medicamento tecnologas potenciar salud pblica atencin primario participacin,-1
menos ayuntamiento menos gastar segn cmo competencia atribuir tambin importar,-1
tomar seriar temer conciliacin laboralfamiliar espaa,-1
rajoy explicar mircoles recorte presupuesto prximos contar parlamentario,-1
naranja vender mejor internet mercar,1
pp aplazar sine die reformar estatuto valencia inversión oportuno,-1
valencia asfixiar impago gran hospital oncolgico,1
noticiar descombacantes est disponible historia dar,1
escuchar rajoy hablar recorte mircoles aunque poder hacerle preguntar,-1
dia despus jueves primero rodar prensar rajoy varsovia tras aprobacin pge,1
mes marzo milisegundo secar,-1
rajoy detallar reformar mircoles diputar guardar formar congreso qu,-1
gobernar matizarn guindo dirn q exagerar ahora anunciar cumplir,0
pp criticar locuacidad ahora q oposicion lamentar q actuar igual gobernar,-1
carlos floriano espaoles votar hacer,0
sedotta abandonatta seducir poder resistirme sentir pj poner orbyta,1
carlos floriano objetivar poner deuda sanidad cero,-1
gustar grecia alquilar policas agente euro hora coche patrullar,-1
pp garantizar gratuidad sanidad prometer poner cero deuda sistema rodar prensar,-1
pp desmentir guindo enmarcar declaración reflexin personal remitir matar gratuidad sanidad,-1
pues nuevo mel guindo hablar privar micro cmaras resea,1
smalos algun consejo recien estrenar,1
junto electoral central decidir hora reclamacin fac votar emigrante dar psoe asturias escao milisegundo,-1
guindo proponer q pagar rentar alto x sanidad floriano desautorizar rajoy q decir,-1
carlos floriano desautorizar luis guindo copago pepe arbeloa agredindose mismo equipar,-1
alguien poder explicar polticos q convocar hora rp q ser puntual rbcba salir yaa ir,-1
sanidad pagar contribuyente impuesto gratuito,-1
floriano estropear rodar prensar rubalcaba deber derivar mantra fantasma copago descoordinacin migaja,-1
lectura recomendable periodista tambin silicon valley,1
comunitat valenciano registrar nuevo sociedad ﻿1 trimestre ao milisegundo,1
encontrar resolver problema canario bueno ir enfrentamiento principiar,1
gobernar rajoy proclamar reformar debera hacer legitimar todo fiscal,-1
rbcba espaa volver tener problema desconfianza,-1
sirio falsear tregua pactar annandesgraciadamenteera esperar complicar,-1
dar q hacer verdad dar igual aprendern entonces seguirn reír,1
nunca vestir numerar pp desmentir ministro economia decir habra copago sanitario rico,-1
fallecer joven herir tras incidente athletic schalke,-1
oir rubalcaba flipar desfachatez desverguenza,1
hoy tamudo volver vestir camiseta espanyol jijijiji,1
rbca proponer pp recuperar consenso materia laboral institucional poltica,1
juez pedraz pedir aos crcel atacar yolanda barcino lanzndole tarta parecer bien,0
rubalcaba gobernar anterior nunca cabeza amnista fiscal asegurar rumorar,0
casar impostor decir ir comprar ipad querer orbyt poder compartirlo,-1
rbcb parecer deplorable q ministro economa acostumbrar anunciar ref xa espaa espaa,-1
metro rt rbcb parecer deplorable q ministro economa acostumbrar anunciar ref xa espaa espaa,-1
llegar tarifazo centímetro aprobar mircoles modificación tarifario metro madrid ir,1
alberto pestaa ir interpretar cancin amor platnico ir,1
si hoy ganar poner tercero ligar asi,1
rbcba querer contribuir ceremonia confusin sanidad q admitir veleidad frivolidad xa calmar mercar,-1
rbcba creer q rajoy debera haber decir ataque sarkozy,-1
q sorpresn seguir ligar si ganar hoy tercero ligar,1
rbcba deslizar q llamar gobernar farmacuticas xa q aprobar subastar medicamento,-1
rasgar vestidura razn fracasar escolar solucin proponer aumentar nmero alumno aula,-1
paradita comer lunes tan lunes seguir,1
andaluz lab ensear empresario construir presenciar digital negocio basar,1
postre favorito d,1
familia acabar vacación volver programar interesante arcadia monegal marlasca rendueles,1
victoria indgena frente gigante minero precioso fotografias,1
quera dejar agradecer publicar bernabu cmo animar ayer impresionante,1
prdida memoria acelerar do aos mediar morir,-1
construir propio reglar cortesa civismo,1
pp apoyar sanidad universal gratuito via,1
sanidad lego espaa estn mejorar gestor sanitario mundo polticos escucharles,1
hambre tradicin ahogar sahel si nia morir pues morir,-1
crisis reducir segundar ao abandonar escolar nivel milisegundo bajar,-1
pepe grande tirar boto romp rodillazo página crack,1
dar hoy claro q peor herencia socialista economa sino pretensin sociedad fcilmente maleable,-1
tensión gobernar pp desautorizar guindo decir valer sanidad decir ana matar,0
almorzar solidario jueves organizar apntate cc,1
jueves almorzar solidario fundacin csare scariolo apntate merecer penar colaborar,1
viernes,1
descubrir proyectar interesante,1
junto electoral central desestimar recurso foro asturias anular voto emigrantesel escao psoe,-1
rt qu guapo mlaga,1
avera grande cargar partir gobernar atrever matizar ministro economa,-1
pp acusar junto recortar millón euro polticas social ao secretario gramo,-1
junto electoral central rechazar recurso foro alvezcascos escao asturias quedo psoe,-1
ruido confusin pp interesar confundir reflexin mercar ue imponer genuflexin,-1
ahora decir gob creer q problema comunicacin q ir solucionar mal sntoma do qu miedo,-1
pp desautorizar apuesto guindo copago aqu inspirar confianza ir,1
contar david cameron aplicacin ipad vigilar trabajar ministro,1
peor morderse lengua reprochar do ciento decir publicar,-1
ah ir detalle calificacin parecer bien autor tartazos barcino enfrentar aos,1
mejor ltimo prrafo barcino quej declaracin dureza merengue francs,1
morir cmara libans disparo frontero sirio apm,-1
rajoy mantener hoy varios reunión crisis equipar econmico acelerar reformar,1
tras ejecutivo hoyestamos preocupar situacin econmica polticas gobernar slo ajuste salir rbcb,-1
disponer echar manir si pp recuperar consenso rotar dar reformar laboral presupuesto rbcb,-1
gobernar deber poner fin ceremonia confusin sanidad deplorable estn hacer dar rbcb,-1
rajoy rene ministro acelerar medir anunciar privaticaciones ahorrar milisegundo millón sanidad educacin,1
qu consenso promovi pp form partir gobernar traer situacin acept ofertar pp,-1
imprescindible hoy si nia morir pues morir,-1
rajoy rene ministro anunciar privatización ahorrar milisegundo millón sanidad,1
gobernar anunciar recortar millón sanidad educacin tambin privatización prximas semana,-1
gran sorpresa todava poder desvelar detalle penlope cruz,1
gobernar anunciar ajuste ahorrar millón sanidad educacin,-1
preguntar xq noto prensar dar anunciar nuevo recortar millón comparecencia urgente gob,0
situacin criticar valer recorte necesario valer xq explicar pblicamente paos caliente,0
gobernar prev ahorrar mill sanidad educacin mejorar gestin eliminar duplicidad caminar,1
gobernar anunciar comunicar recortar millón euro sanidad educacin dar mas detalle miedo primo,-1
rajoy enmendar propio presupuesto anunciar nuevo recortar millón milisegundo sanidad educacin,-1
qu bueno augurio acabar ver parar autobs chico guapo simptica leer prlogo memoria churchill,1
pobre zapatero quedo callar len,-1
est claro economa salvo sanear cuenta pblicas pas ir,-1
gracia vestir mundoa travs d internet sintonizar milisegundo d pase,1
gobernar anunciar recortar recortar noto prensar ininteligible est 3 prrafo,-1
gob prev ahorrar millón gestionar mejor sanidad educacin qnos trado aqu hablar fin ebienestarverguenza,1
gobernar recortar propio presupuestar general diez dar presentarlo rajoy posible,-1
millón menos sanidad educacin menos mal rajoy prometi recortar ah,-1
rajoy decir mercar agitar elección francés izquierdo tercero forzar peligrar bipartidismo,-1
poder anunciar n recortar millón noto prensar falto comunicacin explicacin sobrar improvisacin,-1
noto prensar moncloa nuevo recorte abrir mercar nuevo,1
rt noto prensar moncloa nuevo recorte maana abrir mercar nuevo,1
hablar guapo ok saber simptica,1
miedo martes negro mercar obligar gobernar anunciar nuevo recorte millón sanidad educacin,-1
impresin q gob tenia claro elección andaluz entonces bastante perder,-1
alguien ir explicar cmo ir recortar millón milisegundo parecer descordinacin ministro,-1
nuevo recorte pp sanidad educacin representar millón euro extremadura,-1
supremo celebrar bicentenario jornada puerta abrir abril,1
telecinco cerrar martes t segundo valer placer querido,1
contigo tambin contigo esperanzar,1
psoe tras arruinar espaa denunciar fin bienestar pp logr salvar pas,1
bueno,1
descalificar solo decir venezuela periodista,-1
hacer fin ao serio chevere girar x colombia incluir bucaramanga,1
rajoy recuperar ley acompaamiento presupuestar elimin aznarpara incluir nuevo recortesy ir ocurrir,0
gobernar anunciar nuevo ajustar mil millón educ sanidad maana numerar pp carlos floriano,1
tambin ir gracia ecuador cariar venir ecuadorabrazos,1
pipe nov dic aprox parcero medeln ganar verlo abrazar,1
claro ir todo armar fiesta preparar festival vallenato,1
ayer decan solo recortar innecesario innecesario sanidad,-1
mas adelantar compartir todo fecho lugar pasar girar umplugueed comenzar agostar,1
ir guatemala ir volver despus vario aos dime sii,1
querer saber clavar felicidad contar,1
quin gastar ao pastar bonsai contar top secret,-1
morir mito mac inmune virus,-1
ramn pi hablar acosar lobby gay mons reig,-1
megarecortes millón sanidad educacin slo poder ser ocultacin improvisacin segundo qu peor,-1
dficit pib millón zp prometi superar herencia socialista,-1
gracia superar seguidor milisegundo retweets convirtindose tt cada dala,1
jalear mercar gran podador poder enloquecer motosierra acelerar solo pegar tajar femoral ver,-1
decir psoe q imponer grande fortuna panacea qu imponer aos gobernar,0
morir risa genio,1
subir fiscal empezar pagar maana aprob zp,-1
psoe hablar recorte ajuste recortar eliminar operación dee cambiar sexo,-1
anunciar hoy nico sensato palabra privatizacin aunque andar esconder noto prensar moncloa fin,1
novedad fiscal maana slo deduccin vivienda pp aprobp d efecto retroactivo,-1
decidir gob central luis gob central solo decidir cartilla comn,-1
partir ahora har cartero nica servicio si alguien querer hacer milisegundo buscar mec financ,0
empezar telesucesos si querer informacin criterio telediario,1
preocupar milisegundo hora rt creeis ir suceder fin calendario mayar,1
marzo mes terrible periodista mxico ir,-1
recortar diez mil millón sanidad educacin slo ao provocar colapsar modelar medioestar talar podar,-1
anunciar lis metro d recorte sanidad educacin solo poder ser evitar debatir copago parecer q falto posicin nica,-1
rt gran to biografa joselito,1
fraude decir campaa investidura sanidad educacin tocar cabo poco mesar querer amputar,-1
feliz lunes feliz semana menos salir disco mucho forzar,1
bien contentar abrazo rt ir ser increble amigar,1
hoy seguir coro,1
pues explicar explicar ir parecer malo pilar decir hacer trabajar,-1
lstima llull fallar alley hoop final felicitar vitoria nuevo buesa reflejo pasin basket,1
telecinco poquito empezar galo escucheis temer dale durar,-1
madrid despus d dar leer fotografiar gaviota acantilar ruina mar igual habis notar q igual,-1
recortar injusto sanidad educacin d eliminar diputación tanto soc fund pblicas intilesantes fusionar ayuntamiento,-1
rt apoyar peticin seor brusela enven tecncratas,1
dar retirar feliz agradecer encontrar gente tan bueno tan tan profesional gracia,1
twitter oficial mariano rajoy acabar resucitar reenviar noto oficial moncloa mand hora,-1
sentar delante micrfono hablar ajustar recortar copago rectificacin,-1
rajoy noviembre ir meter tijera menos pensionar sanidad educacin hoy millón euro menos,1
abrazar creer tweets escribir,1
si billete estan fisicamente madrid manera coger tren sitiar valer codigo n,-1
grande tarta tan rico trado lugo gracia,1
entonces pge suponer recorte metro metro hoy q partir q calendario,-1
ahora hacer amable,1
eh chico fondo coger manir decir,-1
mrale sonreír si,1
entrar parecer disparatar recorte sanidad educacin ltimo q debera tocar jto pens explicar,-1
llamar ajuste recorte x favor menos alguno verdad entero,0
rt 3 mlaga cabezazo ir nistelrooy gol nmero ligar espaola,1
poder pobre hombre,-1
abrir tuiter acabar marcar gol,1
rt polticos milisegundo influyente tw pisar talón,1
gracia nico pues votante pp alegrar volver tv,1
empezar ole ole ole,1
walter issacson presidente aspar miembro aspar epana honor presidirbuen amigar,1
liderar cualquiera faceta vida q ser valiente honradono poder pretender quedar caer bien cona mundo,0
prometer meter,1
dar alegrias juiego resultar clasificacin aprovechar oportunidad gol,1
rajoy violar promesa tras dar mil explicación ministro alemn falto palabra dar espaoles quedo,-1
premiar reconocer valencia ciudad pensar integracin lnea seguir,1
parecer alojar dependencia pederasta condenar ver sexto,-1
mentira equipar habitual verdad primero entrevistar ser felipe gonzlez,-1
rajoy saltar rodar recortar social millón incendiar mortal nuevo barraca bcn,-1
echar falto tribunal tico sancionar incumplimiento flagrante programar faltar promesa dar,-1
coger color caro qu bien empezar coger tonito verano,1
bueno rajoy rajoy ir,1
pedir propuesta suprimir billete limitar euro pago efectivo suprimir sicav imponer banca,-1
nuevo entrar blog admitir querer sanidad gratis ir,1
aplicar realmente imponer sociedad luchar decidir fraude fiscal bce comprar deuda directo,-1
bueno noche barrio tuiter bajar persiano hoy echar menos segundo milisegundo acordar metro,1
saludar aqu dejar portar hoy martes abril,1
buscar mejorar gestin sanidad educacin sobrepasar ninguno lnjea rojo lgico,1
quejar investigador oír cuntas patente inscribir iltimos aos pa ir pa n ir,-1
dios disfrutar vivo,1
llegar casar pobre camarero vivo presionar jefe castrador quiz trauma infantil tocar pan,-1
desconectar dar desmoronar cmo poder llamarlo reformar hacer presupuesto hacer semana demencial,-1
ir rosita pluriempleo zapatero arte ganar dar soldar anual ir,1
as acertar fijar ir decir froiln ocurrir bueno terminar crcel,-1
planeta creativo gracia nuevo debatir maana levantar pronto carlos herrero onda cero salu,1
pp poder permitir conformacin opinin pblica q hacer boquete lnea flotacin hacer q q hacer,-1
bueno noche votante abstencionista andar tl lección pluralidad respetar gracia,1
borbones decir nadie armar cargar diablo cachis,-1
programar eli vallar tratar profesionalidad,1
llevar recorte importar total millón euro,-1
encantar imagen,1
enough today slo bajar marear saber quin nadar desnudar warren buffet,-1
vez mas gracia seguir bueno noche,1
sbado acta sevilla auditorio roco jurar disfrutis estis all contaris,1
bueno chico casita parecer temer,1
fin cama pasar genial hoy gracia apoyar twiteros,1
alucinar maana seguir ser tt vivo,1
ahi dejar enlazar escucheis prontito estara venta prox mas,1
amigar alonso arreola grabar poeta mexicano mardonio carballo poesia ira canción,1
bueno ahora si cerrar ojosmaana pensar levantarme descansis gracia acompaarnos,1
i cuatro verso bello rt poesa ser sumar letra hacer tú,1
rt querer concertar cadiz andalucia favorr,1
disco probablemente mas ocasionar rt,1
falto menos beso rt poner voz temer ahh ganar,1
pronto gracia ayudar abrazo rt ayudar rt volver brasil alejandro,1
querer ir rt querer venir nuevo venezuela,1
argentino estaria cercar aunque planeta rt querer,1
i santiago interesante tod hablar isla negro next timar rt,1
principio ao venir seguramente rt venir chile d,1
hahaha rt topar querer destrozar,1
supuestoo gracia corazon rt nunca desistir saber,1
d ok qued claro rt musicalmente hablar slo musicalmente hablar amar,1
eu sei bromar d rt obaa adorar seu portunhol,1
pronto ver estadio vicente calderon ganar rt chaann,1
foto explicar tono mejor nadaobamarousseffpugna liderazgo continental,1
bueno dejar ir seguir tarea abrazo variar todo energia necesitar,1
bueno mercar decir bueno dar,1
levantarse hora ejercicio disimular bueno dar,1
fastidiar milisegundo escopeta nacional disparar,-1
gustar q llevar portar historia mounina,1
bueno dar problema d fundamentalista dogma sino q querer imponerlos incluso x forzar,-1
sistema d salud sistema educativo sino bastante parecer poco diferenciar anecdticas gestin mejorable,-1
si problema gobernar sino riesgo espaa xq dejar d buscar culpable buscar solucionesjuntos,-1
empezar campaa rentar poder solicitar confirmar borrador julio travs web agenciar tributario,1
atentar suicidar menos muerto oeste afganistnen herat provincia destacamento tropa espaolasfrance press,-1
anonymous planear atacar sofisticar sistema censurar crear gobernar chino llamar gran cortafuego efe,-1
bdas anoche ministro si primo riesgo seguir dar muerto hoy dar,-1
familia armar cargar diabloel nieto mayor rey herir tras dispararse accidentalmente pie,-1
bueno dar hoy tertulio maana copar,1
bueno dar gente paso noche lunes ltimamente noche milisegundo followers ganar,1
bueno dar dsd plat d polnia personaje preparar salamanca decilitro prximo bien,1
tengis bueno martes,1
verdad querer q creer q compartir euro ue constitucin reformar dficit diferenciar hacer imposible acordar,0
turqua acusar sirio claro violacin frontero ap,-1
rajoy levantar pendiente si anunciar ajustar concretar millón relajar presin seguirlo,-1
prueba valor requerir sangrar maras exigir via,1
hora difciles nopidamos sindicato patronal asociación cvicas q solicitar presidente rajoy pactar d,-1
bueno tampoco pase hahahaha b dar gran programar gran tertulio gran kiko,1
b dar espaa despierto desconcertar primaveral alterar mercar plan inconcluso d difcil digestin ver venir,-1
barril crudo brent entregar mayar abrir bajo izar londres cotizar menos cerrar jornada anterior efe,0
mejor pactar d evitar intervencin d troika q acordar parlamentario entornar gobernar imponer d tecncratas,0
libertar econmica milisegundo humanams justams eficiente ende milisegundo barato,1
europa contener alentar mesar d negociacin estn nervioso q grupo jubilar atacar hoy economa travs d fondo,-1
diferencial primo riesgo pre apertura punto bsicos vez fcil q quebrar espaa frente alemania,-1
espaoles herir atentar suicidar herat ir mariela rubio ser,-1
si tan gravar mparados mercar financiar primo dficit cumplir gorra pues business as usual,-1
poltico maana q responder telfono q pactar hacer falto argumentoshay q explicarse,-1
ajustar metro menos anterior gobernar gast acerar plane,-1
todo info entrar gracia,1
rajoy sacrificar sanidad educacin pblicas mercar representante ciudadano slo comisario mercar,-1
fuerza seguridad sirio estn bombardear ciudad alepo dar comenzar plan paz onu afp,1
bueno dias gracia seguir ayer gato hoy partir desayuno tve ana pastor,1
ao cerrar ejercicio presupuestario millón gastar mas q ingresar recurso q pedirlos,-1
cada cuntos punto diferencial deuda gobernar preparar anunciar reformar u megarrecorte,-1
qu mal pintar bolsa europeo sufrir varapalo primo superar,-1
bueno background expansion diez clave movern hoy mercar ir,1
leer enviar jueves d q salir hoy novelar disfrutar leer recordar,1
escuchar ministro guindo desayunar nuevo economia forum mucho expectacin asistente,1
invitar desayunoconferencia mucho expectacinrisas prensar soria decir litro q nunca improviso,1
bueno dar,1
chino condenar prisin abogar discapacitado paliza,-1
pp cataluasnchezcamacho asumir discursar nacionalista tambin reclamar pactar fiscal generalidad,1
est claro nadie mandar mercar noto prensar recorte traducir enterar,-1
decir claro dar igual deuda sanidad gran servidor administrador pblico,1
rt bajar hacia hoy tocar reunin diputacin organizar proyecto prximo mes,1
gobernar estudiar rentar alto pagar medicamento via,-1
caer bolsa subir primo riesgo iniciar jornada mercar seguir fiarse ir,-1
montoro confirmar publicar hoy abc reformar sanidad educacin estarn prximas semana ir mismo mes,1
guindo negar subir iva calificar equivocacin absoluto espaa abandonar euro,-1
gob anunciar ahorrar mill mejorar eficiencia doberman hablar d quebrar ebienestar nuevo estrategia doberman d campaa,1
si habis vestir aqu tenis vdeocmic crisis simiocracia aleix salir espaistn brutal,-1
rajoy froiln pegar tiro pie froiln quitar escopeta rajoy andar an soltar soler,-1
entrar polmica proponer guindo desautorizacin,-1
decir q ministro guindo rechazar copago proponer contribuyente pagar servicio,-1
uff aclaración enterar menos pas ayer,-1
discutir pagar metro agujerar sanitario decir,-1
amnista fiscal depender decir proponer psoe gustar aprobar gob segundo xq tributar defraudador,-1
impresin fallir poltica comunicacin gob decir,-1
caminar cdiz rodear maestro profesin tertuliano pilar cernuda jaime glez milisegundo,1
contar hablar guindo despus sainete ayer admitir q quiz litro cometi error,-1
hacer cien aos siete espaoles sobrevivir titanic cuntos harn hoy primo riesgo llegar atacar mercar d,-1
bueno dar caminar casar feliz martes,1
bonito nuevo foto perfil,1
guindo negar subir iva bueno noticiar consumidor,1
diputar socialista calificar engao improvisacin recorte sanidad educacin,-1
rt qu rumbo destinar espaa hoy caprichoso,-1
comenzar espectculo soria decir guindo nunca improviso montoro asegurar proponer guindo difcil hacer,-1
bon dia librar rojo dentro abrazar,1
marchar dedicatoria especial,1
qu ganar verte volver plat maanas,1
soria decir q guindo nunca improviso claro ayer calcular gobernar pp rivalizar club comediar,1
ltigtprisioneros populismo pasadoltigt ir,-1
experto lograr desencriptar entrevistar ministro defensa,1
decir inteligente q querer decir ocurrente q q decir temer inmediatamente borges tuiter,1
confianza empresarial subir punto segundar trimestre mejorar expectativa ir,1
presidente generalitat valenciano proponer pedagogo q ciudadano ayudar reducir gastar sanitario,1
interesante gran preguntar recortar sino qu dedicar economa espaola prximos aos,1
felicidad orgulloso manuel castells galardonar holberg ciencia social ir,1
montoro confirmar hoy publicar abc gobernar estudiar progresividad pagar gastar farmacutico,-1
valenciano razn sanidad gratis milisegundo ganar milisegundo pagar peroese argumentar valer servicio pblicosno,-1
ideo fondo est bien cumplir dficit intervenir an milisegundo daran igual objetivo prox aos,1
consultar rodolfo psoe est ganar milisegundo euro anual pagar medicinar,-1
claro margen raro espaa hablar tan preguntar,-1
dejar imagen primero reunin grupo mayoritario parlamentar hoy celebrar lepe,1
segundo gustar artculo tocayo restar parecer bastante demaggico dir,1
entender hacer nio aos escopeta,-1
hora explicación salir floriano bueno tiempo,-1
redefinir cartero servicio mnimos significar elminar listo ir,-1
yulan abogar chino defensor derecho humano torturar rgimen comunista ser condenar prisin apoyar,1
menos mal ave regalar revistar paisaje podran haber gastar pastar peor segundo poner wifi,-1
